customerID,Cluster_Tenure,SegmentName_Tenure
9504-YAZWB,0,Established
8819-ZBYNA,2,Long-term
6174-NRBTZ,0,Established
9481-IEBZY,2,Long-term
1833-VGRUM,1,Very New
6137-NICCO,1,Very New
9065-ZCPQX,2,Long-term
6402-EJMWF,1,Very New
3620-EHIMZ,0,Established
6870-ECSHE,1,Very New
8747-UDCOI,2,Long-term
8374-XGEJJ,0,Established
2656-TABEH,1,Very New
6946-LMSQS,3,New
4626-OZDTJ,0,Established
9169-BSVIN,1,Very New
2325-ZUSFD,2,Long-term
8194-PEEBY,3,New
6872-HXFNF,2,Long-term
3932-CMDTD,1,Very New
7714-YXSMB,3,New
8387-UGUSU,1,Very New
1080-BWSYE,2,Long-term
4039-HEUNW,3,New
1194-HVAIF,3,New
0812-WUPTB,1,Very New
3594-UVONA,3,New
0004-TLHLJ,1,Very New
1767-TGTKO,1,Very New
8439-LTUGF,1,Very New
8805-JNRAZ,1,Very New
5089-IFSDP,2,Long-term
6418-HNFED,0,Established
0206-OYVOC,0,Established
7291-CDTMJ,1,Very New
7128-GGCNO,0,Established
0237-YFUTL,0,Established
7691-KGKGP,0,Established
6710-HSJRD,2,Long-term
3675-EQOZA,1,Very New
0840-DCNZE,0,Established
1732-FEKLD,0,Established
9862-KJTYK,3,New
0479-HMSWA,3,New
5854-KSRBJ,2,Long-term
0365-BZUWY,3,New
4817-VYYWS,3,New
5701-SVCWR,1,Very New
3129-AAQOU,3,New
4922-CVPDX,3,New
1396-QWFBJ,3,New
1357-BIJKI,0,Established
1099-BTKWT,2,Long-term
5299-SJCZT,1,Very New
2018-PZKMU,1,Very New
7340-KEFQE,0,Established
4570-QHXHL,1,Very New
2403-BCASL,0,Established
7392-YYPYJ,3,New
2898-LSJGD,3,New
2223-GDSHL,2,Long-term
7359-PTSXY,1,Very New
9470-RTWDV,3,New
2176-OSJUV,2,Long-term
9348-YVOMK,1,Very New
8104-OSKWT,1,Very New
4521-YEEHE,3,New
4090-KPJIP,1,Very New
3786-WOVKF,2,Long-term
4503-BDXBD,1,Very New
6086-ESGRL,1,Very New
2592-HODOV,1,Very New
3886-CERTZ,2,Long-term
7995-ZHHNZ,0,Established
3824-RHKVR,3,New
5816-SCGFC,1,Very New
5989-AXPUC,2,Long-term
4979-HPRFL,0,Established
8590-OHDIW,0,Established
8015-IHCGW,2,Long-term
2332-TODQS,0,Established
9278-VZKCD,0,Established
8008-OTEZX,3,New
2773-OVBPK,2,Long-term
5999-LCXAO,1,Very New
5206-XZZQI,0,Established
4803-LBYPN,3,New
5759-RCVCB,1,Very New
6372-RFVNS,1,Very New
2139-FQHLM,3,New
8261-GWDBQ,2,Long-term
1093-YSWCA,1,Very New
8938-UMKPI,0,Established
0991-BRRFB,3,New
3882-IYOIJ,2,Long-term
8749-TZYEC,2,Long-term
1755-FZQEC,0,Established
3115-JPJDD,2,Long-term
5600-KTXFM,1,Very New
3871-IKPYH,1,Very New
6319-IEJWJ,3,New
9025-AOMKI,1,Very New
6339-TBELP,2,Long-term
7964-YESJC,3,New
6173-GOLSU,2,Long-term
5275-SQEIZ,1,Very New
7716-YTYHG,0,Established
9938-ZREHM,0,Established
7950-XWOVN,1,Very New
4390-KYULV,1,Very New
4647-MUZON,3,New
9702-AIUJO,0,Established
8849-PRIQJ,2,Long-term
8851-RAGOV,3,New
1304-NECVQ,1,Very New
5396-IZEPB,1,Very New
1729-VLAZJ,1,Very New
8285-ABVLB,2,Long-term
0701-TJSEF,1,Very New
5712-VBOXD,1,Very New
6629-LADHQ,1,Very New
8945-GRKHX,1,Very New
1559-DTODC,3,New
4797-MIWUM,1,Very New
6959-UWKHF,1,Very New
8720-RQSBJ,1,Very New
4537-CIBHB,1,Very New
3815-SLMEF,1,Very New
5154-VEKBL,1,Very New
4324-AHJKS,1,Very New
4355-CVPVS,0,Established
4495-LHSSK,3,New
5655-JSMZM,0,Established
5915-ANOEI,2,Long-term
9861-PDSZP,2,Long-term
4505-EXZHB,1,Very New
7225-CBZPL,3,New
6704-UTUKK,3,New
4587-VVTOX,1,Very New
2019-HDCZY,2,Long-term
4652-NNHNY,3,New
8788-DOXSU,2,Long-term
7404-JLKQG,1,Very New
7421-ZLUPA,1,Very New
8972-HJWNV,1,Very New
3274-NSDWE,2,Long-term
2632-IVXVF,2,Long-term
3692-JHONH,0,Established
8915-NNTRC,2,Long-term
5914-GXMDA,3,New
7463-IFMQU,2,Long-term
2920-RNCEZ,1,Very New
2541-YGPKE,0,Established
8515-OCTJS,3,New
5382-TEMLV,0,Established
3441-CGZJH,0,Established
9592-ERDKV,0,Established
2860-RANUS,3,New
5261-QSHQM,1,Very New
4778-IZARL,2,Long-term
0432-CAJZV,1,Very New
7008-LZVOZ,2,Long-term
8868-WOZGU,3,New
1200-TUZHR,1,Very New
9365-CSLBQ,2,Long-term
1334-FJSVR,1,Very New
5884-FBCTL,2,Long-term
7130-CTCUS,3,New
6242-FEGFD,2,Long-term
7625-XCQRH,1,Very New
6194-HBGQN,0,Established
7634-WSWDB,1,Very New
6986-IXNDM,1,Very New
1731-TVIUK,1,Very New
2987-BJXIK,2,Long-term
9769-TSBZE,2,Long-term
0406-BPDVR,0,Established
0618-XWMSS,3,New
1395-WSWXR,3,New
6023-GSSXW,2,Long-term
6752-APNJL,0,Established
5276-KQWHG,1,Very New
0420-HLGXF,0,Established
7446-KQISO,0,Established
9823-EALYC,2,Long-term
0582-AVCLN,0,Established
5803-NQJZO,2,Long-term
2565-JSLRY,1,Very New
2607-DHDAK,2,Long-term
1073-XXCZD,0,Established
0743-HRVFF,0,Established
4006-HKYHO,2,Long-term
3727-JEZTU,1,Very New
8143-ETQTI,3,New
6689-KXGBO,1,Very New
9667-TKTVZ,1,Very New
3657-COGMW,0,Established
8570-KLJYJ,3,New
7754-IXRMC,1,Very New
9473-CBZOP,3,New
2969-WGHQO,1,Very New
6615-NGGZJ,1,Very New
4334-HOWRP,2,Long-term
4255-DDUOU,1,Very New
5863-OOKCL,1,Very New
1686-STUHN,0,Established
1329-VHWNP,1,Very New
2984-MIIZL,1,Very New
0266-GMEAO,2,Long-term
5590-YRFJT,3,New
5574-NXZIU,2,Long-term
0019-GFNTW,0,Established
4256-ZWTZI,1,Very New
8309-PPCED,2,Long-term
4098-NAUKP,2,Long-term
5196-WPYOW,2,Long-term
4608-LCIMN,1,Very New
1485-YDHMM,0,Established
4054-CUMIA,3,New
0603-TPMIB,2,Long-term
2525-GVKQU,2,Long-term
8161-QYMTT,1,Very New
9581-GVBXT,2,Long-term
5862-BRIXZ,0,Established
5404-GGUKR,1,Very New
3308-JSGML,2,Long-term
2126-GSEGL,2,Long-term
3677-TNKIO,1,Very New
0440-QEXBZ,0,Established
2434-EEVDB,2,Long-term
6762-QVYJO,2,Long-term
6199-IWKGC,0,Established
2675-DHUTR,2,Long-term
8152-VETUR,2,Long-term
9667-EQRXU,3,New
7446-YPODE,1,Very New
9522-BNTHX,3,New
4676-WLUHT,0,Established
3329-WDIOK,1,Very New
7980-MHFLQ,2,Long-term
2873-ZLIWT,0,Established
3415-TAILE,1,Very New
0757-WCUUZ,0,Established
1629-DQQVB,1,Very New
1915-IOFGU,1,Very New
3045-XETSH,1,Very New
0374-AACSZ,1,Very New
7239-HZZCX,1,Very New
4872-VXRIL,0,Established
9140-CZQZZ,2,Long-term
3423-HHXAO,1,Very New
9938-TKDGL,2,Long-term
0531-ZZJWQ,0,Established
6537-QLGEX,3,New
2688-BHGOG,1,Very New
7683-CBDKJ,1,Very New
0946-CLJTI,2,Long-term
3160-TYXLT,0,Established
1325-USMEC,2,Long-term
0916-QOFDP,1,Very New
0628-CNQRM,3,New
5606-AMZBO,1,Very New
6199-IPCAO,3,New
7665-TOALD,1,Very New
0112-QWPNC,0,Established
0324-BRPCJ,2,Long-term
2777-PHDEI,1,Very New
5640-CAXOA,3,New
2235-EZAIK,2,Long-term
3847-BAERP,1,Very New
1196-AMORA,1,Very New
4282-YMKNA,1,Very New
1453-RZFON,1,Very New
8263-OKETD,3,New
0670-KDOMA,1,Very New
2476-YGEFM,3,New
8687-BAFGU,1,Very New
0641-EVBOJ,1,Very New
0829-XXPLX,3,New
9974-JFBHQ,2,Long-term
5356-RHIPP,1,Very New
6624-JDRDS,1,Very New
0608-JDVEC,0,Established
9780-FKVVF,1,Very New
1919-RTPQD,1,Very New
5214-NLTIT,2,Long-term
3345-PBBFH,1,Very New
5055-BRMNE,2,Long-term
9189-JWSHV,3,New
2190-PHBHR,2,Long-term
2650-GYRYL,3,New
0746-JTRFU,1,Very New
5208-FVQKB,2,Long-term
7184-LRUUR,3,New
6627-CFOSN,2,Long-term
3982-JGSFD,3,New
1574-DYCWE,0,Established
7247-XOZPB,0,Established
2466-FCCPT,3,New
6211-WWLTF,2,Long-term
4826-TZEVA,0,Established
6016-NXBNJ,3,New
9138-EFSMO,3,New
0576-WNXXC,3,New
4632-XJMEX,0,Established
8910-LEDAG,3,New
3452-GWUIN,3,New
2716-GFZOR,0,Established
3724-UCSHY,1,Very New
8626-XHBIE,0,Established
4628-CTTLA,2,Long-term
3192-LNKRK,3,New
4439-YRNVD,1,Very New
2876-VBBBL,1,Very New
6834-NXDCA,1,Very New
2208-UGTGR,0,Established
3005-TYFRD,0,Established
8670-MEFCP,3,New
3079-BCHLN,0,Established
7777-UNYHB,1,Very New
5597-GLBUC,1,Very New
7278-CKDNC,3,New
2748-MYRVK,2,Long-term
8450-UYIBU,3,New
2969-VAPYH,2,Long-term
4822-YCXMX,3,New
7181-OQCUT,3,New
8474-UMLNT,1,Very New
9821-POOTN,3,New
3836-FZSDJ,2,Long-term
9142-XMYJH,3,New
6559-ILWKJ,2,Long-term
0187-QSXOE,1,Very New
7733-UDMTP,2,Long-term
2649-HWLYB,2,Long-term
5214-CHIWJ,3,New
4229-CZMLL,1,Very New
6904-JLBGY,2,Long-term
2465-BLLEU,1,Very New
1685-VAYJF,1,Very New
8874-EJNSR,0,Established
6917-YACBP,2,Long-term
5049-MUBWG,3,New
4223-WOZCM,1,Very New
0769-MURVM,2,Long-term
9253-VIFJQ,2,Long-term
7030-FZTFM,2,Long-term
9741-YLNTD,1,Very New
5917-RYRMG,3,New
5120-ZBLAI,0,Established
1194-BHJYC,2,Long-term
3663-MITLP,1,Very New
0906-QVPMS,2,Long-term
9025-ZRPVR,1,Very New
1905-OEILC,1,Very New
7858-GTZSP,1,Very New
3285-UCQVC,0,Established
6248-BSHKG,2,Long-term
4685-TFLLS,3,New
3470-BTGQO,3,New
1209-VFFOC,2,Long-term
8224-DWCKX,1,Very New
5482-PLVPE,1,Very New
4553-DVPZG,2,Long-term
4902-OHLSK,3,New
6917-IAYHD,1,Very New
0495-ZBNGW,1,Very New
8620-RJPZN,1,Very New
7572-KPVKK,2,Long-term
2642-MAWLJ,3,New
2357-COQEK,3,New
7103-ZGVNT,2,Long-term
3737-GCSPV,1,Very New
2027-WKXMW,2,Long-term
7137-NAXML,3,New
2428-ZMCTB,1,Very New
2961-VNFKL,2,Long-term
1768-HNVGJ,0,Established
6963-KQYQB,2,Long-term
5934-RMPOV,3,New
1207-BLKSA,0,Established
4088-YLDSU,0,Established
8316-BBQAY,2,Long-term
1166-PQLGG,2,Long-term
3146-JTQHR,1,Very New
4291-YZODP,1,Very New
4395-PZMSN,1,Very New
6427-FEFIG,3,New
0017-IUDMW,2,Long-term
8706-HRADD,3,New
9955-QOPOY,2,Long-term
4385-ZKVNW,0,Established
5446-DKWYW,2,Long-term
2034-CGRHZ,3,New
5797-APWZC,1,Very New
3683-QKIUE,1,Very New
4228-ZGYUW,1,Very New
9031-ZVQPT,2,Long-term
2990-IAJSV,2,Long-term
8107-KNCIM,1,Very New
9027-YFHQJ,1,Very New
5176-LDKUH,0,Established
4644-OBGFZ,0,Established
7926-IJOOU,1,Very New
6480-YAGIY,0,Established
4029-HPFVY,1,Very New
7602-DBTOU,2,Long-term
5345-BMKWB,1,Very New
3519-ZKXGG,1,Very New
5457-COLHT,2,Long-term
6416-TVAIH,1,Very New
5451-YHYPW,2,Long-term
5108-ADXWO,1,Very New
7998-WNZEM,2,Long-term
3066-RRJIO,1,Very New
4664-NJCMS,3,New
0307-BCOPK,3,New
7629-WFGLW,0,Established
2542-HYGIQ,1,Very New
6715-OFDBP,1,Very New
5016-LIPDW,2,Long-term
6481-LXPWL,0,Established
1567-DSCIC,1,Very New
2150-UWTFY,3,New
6124-ACRHJ,1,Very New
9362-MWODR,0,Established
9975-GPKZU,0,Established
9625-RZFUK,2,Long-term
5153-LXKDT,2,Long-term
5161-UBZXI,2,Long-term
1020-JPQOW,0,Established
7919-ZODZZ,1,Very New
0565-JUPYD,2,Long-term
6867-ACCZI,3,New
5939-XAIXZ,3,New
9054-FOWNV,3,New
2683-BPJSO,3,New
2157-MXBJS,1,Very New
8207-VVMYB,2,Long-term
9732-EQMWY,0,Established
9360-AHGNL,0,Established
1087-UDSIH,1,Very New
5269-NRGDP,0,Established
6195-MELTI,2,Long-term
5485-WUYWF,1,Very New
2121-JAFOM,2,Long-term
8818-DOPVL,0,Established
2632-UCGVD,2,Long-term
5445-PZWGX,2,Long-term
1227-UDMZR,2,Long-term
5198-HQAEN,3,New
9170-CCKOU,3,New
2167-FQSTQ,2,Long-term
2819-GWENI,3,New
1043-YCUTE,0,Established
3814-MLAXC,3,New
3572-UUHRS,0,Established
2692-PFYTJ,1,Very New
1226-UDFZR,1,Very New
5955-EPOAZ,1,Very New
6821-JPCDC,0,Established
8815-LMFLX,3,New
9135-HSWOC,2,Long-term
8582-KRHPJ,0,Established
5811-IWXYM,0,Established
7044-YAACC,1,Very New
8189-XRIKE,3,New
1506-YJTYT,0,Established
4123-DVHPH,1,Very New
6425-YQLLO,2,Long-term
5442-UTCVD,1,Very New
2228-BZDEE,0,Established
7734-DBOAI,1,Very New
2789-CZANW,2,Long-term
2091-RFFBA,3,New
2114-MGINA,1,Very New
7596-LDUXP,1,Very New
3740-RLMVT,2,Long-term
4489-SNOJF,3,New
2192-OZITF,0,Established
5651-CPDND,1,Very New
2186-QZEYA,3,New
1131-ALZWV,3,New
7729-XBTWX,2,Long-term
9134-WYRVP,0,Established
3284-SVCRO,0,Established
9732-OUYRN,0,Established
0559-CKHUS,3,New
2931-SVLTV,0,Established
6899-PPEEA,0,Established
7504-UWHNB,3,New
2582-FFFZR,3,New
8908-NMQTX,2,Long-term
2187-LZGPL,1,Very New
1431-AIDJQ,3,New
6288-LBEAR,3,New
4597-NUCQV,3,New
9019-QVLZD,1,Very New
8413-YNHNV,2,Long-term
5808-TOTXO,1,Very New
4369-NYSCF,0,Established
6333-YDVLT,2,Long-term
5324-KTGCG,2,Long-term
5599-HVLTW,1,Very New
7394-LWLYN,1,Very New
3707-LRWZD,3,New
6873-UDNLD,0,Established
2700-LUEVA,1,Very New
1455-ESIQH,1,Very New
0958-YHXGP,1,Very New
1101-SSWAG,1,Very New
2979-SXESE,3,New
4013-TLDHQ,3,New
5743-KHMNA,2,Long-term
4194-FJARJ,0,Established
5325-UWTWJ,3,New
3969-GYXEL,1,Very New
9208-OLGAQ,3,New
3244-CQPHU,2,Long-term
2674-MLXMN,2,Long-term
9708-HPXWZ,1,Very New
6992-TKNYO,0,Established
4468-YDOVK,1,Very New
3754-DXMRT,1,Very New
5792-JALQC,0,Established
7130-VTEWQ,1,Very New
2200-DSAAL,2,Long-term
4302-ZYFEL,2,Long-term
9351-LZYGF,0,Established
4366-CTOUZ,0,Established
6121-VZNQB,1,Very New
7903-CMPEY,1,Very New
1518-OMDIK,3,New
6671-NGWON,1,Very New
0595-ITUDF,2,Long-term
6996-KNSML,1,Very New
1955-IBMMB,2,Long-term
0096-BXERS,1,Very New
3806-YAZOV,1,Very New
7998-ZLXWN,1,Very New
6253-WRFHY,1,Very New
9133-AYJZG,3,New
2675-OTVVJ,3,New
8680-CGLTP,3,New
8430-TWCBX,0,Established
5018-GWURO,0,Established
6741-QRLUP,2,Long-term
4737-HOBAX,2,Long-term
0537-QYZZN,3,New
3340-QBBFM,3,New
1704-NRWYE,1,Very New
2592-SEIFQ,1,Very New
8200-KLNYW,3,New
3372-CDXFJ,1,Very New
4781-ZXYGU,1,Very New
7632-YUTXB,3,New
2718-YSKCS,2,Long-term
9896-UYMIE,2,Long-term
0853-NWIFK,0,Established
8212-CRQXP,3,New
6980-CDGFC,2,Long-term
7691-XVTZH,2,Long-term
7481-ATQQS,0,Established
2277-VWCNI,1,Very New
1088-CNNKB,2,Long-term
8642-GVWRF,1,Very New
1930-BZLHI,3,New
3400-ESFUW,0,Established
5868-YTYKS,1,Very New
3525-DVKFN,3,New
1482-OXZSY,3,New
0377-JBKKT,3,New
5778-BVOFB,1,Very New
3373-YZZYM,1,Very New
2057-ZBLPD,3,New
0228-MAUWC,3,New
5502-RLUYV,2,Long-term
0023-HGHWL,1,Very New
7663-YJHSN,2,Long-term
4915-BFSXL,2,Long-term
3086-RUCRN,2,Long-term
5215-LNLDJ,1,Very New
7576-JMYWV,0,Established
9039-RBEEE,0,Established
0257-KXZGU,3,New
1307-ATKGB,3,New
8417-FMLZI,1,Very New
3714-XPXBW,0,Established
1850-AKQEP,1,Very New
2824-DXNKN,2,Long-term
5227-JSCFE,2,Long-term
0848-ZGQIJ,3,New
3621-CHYVB,2,Long-term
8042-RNLKO,2,Long-term
1792-UXAFY,3,New
5372-FBKBN,3,New
0420-TXVSG,2,Long-term
6217-TOWGS,3,New
0515-YPMCW,1,Very New
0378-XSZPU,2,Long-term
1045-LTCYT,1,Very New
1544-JJMYL,3,New
4636-JGAAI,3,New
6874-SGLHU,3,New
5951-AOFIH,3,New
4729-XKASR,1,Very New
3059-NGMXB,1,Very New
8652-YHIYU,3,New
5278-PNYOX,0,Established
5449-FIBXJ,3,New
3486-HOOGQ,2,Long-term
5061-PBXFW,3,New
8630-FJLIB,3,New
3891-NLXJB,0,Established
4749-OJKQU,1,Very New
0577-WHMEV,3,New
5453-AXEPF,3,New
3639-XJHKQ,3,New
3716-LRGXK,2,Long-term
2263-SFSQZ,0,Established
9950-MTGYX,3,New
3397-AVTKU,0,Established
4825-FUREZ,0,Established
9837-BMCLM,1,Very New
2672-OJQZP,1,Very New
0137-UDEUO,1,Very New
3134-DSHVC,2,Long-term
6161-UUUTA,1,Very New
7821-DPRQE,2,Long-term
6543-XRMYR,3,New
2001-EWBQU,2,Long-term
4925-LMHOK,1,Very New
1608-GMEWB,0,Established
6695-AMZUF,2,Long-term
1455-UGQVH,1,Very New
8410-BGQXN,1,Very New
8280-MQRQN,1,Very New
1619-YWUBB,2,Long-term
7611-YKYTC,3,New
2037-SGXHH,0,Established
3178-FESZO,1,Very New
0365-GXEZS,3,New
0082-OQIQY,3,New
6087-MVHJH,3,New
4603-JANFB,1,Very New
3018-TFTSU,1,Very New
3606-SBKRY,3,New
4806-KEXQR,1,Very New
0667-NSRGI,0,Established
7083-YNSKY,1,Very New
6893-ODYYE,0,Established
8242-JSVBO,1,Very New
2479-BRAMR,0,Established
9541-ZPSEA,2,Long-term
2665-NPTGL,3,New
1139-WUOAH,2,Long-term
4693-VWVBO,1,Very New
7434-SHXLS,1,Very New
6937-GCDGQ,3,New
0988-JRWWP,1,Very New
5075-JSDKI,2,Long-term
7908-QCBCA,1,Very New
8644-XYTSV,0,Established
6711-FLDFB,1,Very New
3873-WOSBC,2,Long-term
7465-ZZRVX,1,Very New
7975-JMZNT,2,Long-term
7251-XFOIL,2,Long-term
4116-IQRFR,1,Very New
3714-JTVOV,0,Established
8259-DZLIZ,2,Long-term
0442-ZXKVS,0,Established
7853-WNZSY,1,Very New
3120-FAZKD,0,Established
8606-OEGQZ,3,New
0225-ZORZP,1,Very New
4702-IOQDC,1,Very New
9489-JMTTN,2,Long-term
0575-CUQOV,2,Long-term
0967-BMLBD,1,Very New
6178-KFNHS,1,Very New
2830-LEWOA,2,Long-term
5006-MXVRN,0,Established
1264-BYWMS,0,Established
9658-WYUFB,3,New
8327-WKMIE,0,Established
6917-FIJHC,2,Long-term
5329-KRDTM,2,Long-term
7797-EJMDP,1,Very New
3530-VWVGU,3,New
2013-SGDXK,1,Very New
6368-NWMCE,0,Established
3633-CDBUW,3,New
0707-HOVVN,2,Long-term
8580-QVLOC,2,Long-term
3956-MGXOG,3,New
9274-UARKJ,1,Very New
4077-HWUYD,2,Long-term
2012-NWRPA,1,Very New
8808-ELEHO,1,Very New
0103-CSITQ,2,Long-term
3506-LCJDC,1,Very New
8671-KKKOS,0,Established
7305-ZWMAJ,3,New
9518-XXBXE,1,Very New
3934-HXCFZ,3,New
6578-KRMAW,3,New
4860-IJUDE,1,Very New
7666-WKRON,0,Established
9688-YGXVR,0,Established
0423-UDIJQ,1,Very New
1945-XISKS,2,Long-term
4910-AQFFX,1,Very New
2154-KVJFF,1,Very New
5360-LJCNJ,2,Long-term
2607-FBDFF,1,Very New
9647-ERGBE,3,New
3428-XZMAZ,1,Very New
1100-DDVRV,3,New
0378-TOVMS,1,Very New
4355-HBJHH,2,Long-term
6728-WYQBC,1,Very New
9058-CBREO,1,Very New
9029-FEGVJ,3,New
7216-KAOID,0,Established
0318-QUUOB,1,Very New
6145-NNPNO,1,Very New
5520-FVEWJ,1,Very New
5339-TJFEK,2,Long-term
5572-ZDXHY,3,New
2074-GUHPQ,3,New
4625-XMOYM,2,Long-term
5827-MWCZK,0,Established
1385-TQOZW,1,Very New
5914-XRFQB,2,Long-term
4329-YPDDQ,3,New
4804-NCPET,3,New
3750-CKVKH,1,Very New
5944-UGLLK,0,Established
8063-GBATB,3,New
7787-BNTZM,1,Very New
2252-ISRNH,1,Very New
9415-TPKRV,1,Very New
5322-TEUJK,2,Long-term
4547-KQRTM,1,Very New
4877-EVATK,1,Very New
1866-DIOQZ,2,Long-term
8375-KVTHK,2,Long-term
2697-NQBPF,3,New
3709-OIJEA,3,New
7639-SUPCW,3,New
1386-ZIKUV,1,Very New
0599-XNYDO,3,New
6377-WHAOX,2,Long-term
6855-VLGOS,2,Long-term
8999-XXGNS,2,Long-term
8746-OQQRW,1,Very New
3181-MIZBN,3,New
0471-ARVMX,2,Long-term
7766-CLTIC,1,Very New
5650-YLIBA,3,New
0825-CPPQH,2,Long-term
9084-OAYKL,2,Long-term
6122-LJADA,2,Long-term
2400-XIWIO,2,Long-term
7524-VRLPL,2,Long-term
1069-XAIEM,1,Very New
7569-NMZYQ,2,Long-term
5201-USSQZ,3,New
2105-PHWON,3,New
1494-EJZDW,1,Very New
4884-TVUQF,2,Long-term
8003-EWNDZ,1,Very New
1897-RCFUM,0,Established
9256-JTBNZ,1,Very New
4658-HCOHW,3,New
2211-RMNHO,2,Long-term
2432-TFSMK,3,New
3440-JPSCL,1,Very New
4929-ROART,3,New
1834-ABKHQ,0,Established
1741-WTPON,0,Established
3932-IJWDZ,0,Established
1240-HCBOH,2,Long-term
3594-KADLU,1,Very New
8065-BVEPF,2,Long-term
3796-ENZGF,2,Long-term
1734-ZMNTZ,1,Very New
2853-CWQFQ,1,Very New
0813-TAXXS,0,Established
2519-TWKFS,3,New
2889-FPWRM,2,Long-term
0626-QXNGV,2,Long-term
6723-CEGQI,2,Long-term
6987-XQSJT,0,Established
4732-RRJZC,1,Very New
9499-XPZXM,2,Long-term
4338-EYCER,3,New
3007-FDPEA,1,Very New
6350-XFYGW,1,Very New
4290-BSXUX,1,Very New
8513-OLYGY,2,Long-term
0311-QYWSS,1,Very New
8705-DWKTI,0,Established
8755-IWJHN,2,Long-term
0325-XBFAC,1,Very New
4480-QQRHC,1,Very New
0929-PECLO,2,Long-term
3680-CTHUH,2,Long-term
1202-KKGFU,1,Very New
6112-KTHFQ,1,Very New
1852-XEMDW,3,New
2462-XIIJB,1,Very New
4760-XOHVN,1,Very New
1820-DJFPH,2,Long-term
9426-SXNHE,1,Very New
9068-FHQHD,0,Established
1269-FOYWN,0,Established
9470-YFUYI,2,Long-term
7817-BOQPW,1,Very New
7402-EYFXX,3,New
1853-UDXBW,1,Very New
9895-VFOXH,1,Very New
5458-CQJTA,2,Long-term
1230-QAJDW,1,Very New
5701-ZIKJE,1,Very New
5219-YIPTK,3,New
5032-MIYKT,1,Very New
7396-VJUZB,1,Very New
9717-QEBGU,1,Very New
5172-RKOCB,2,Long-term
6509-TSGWN,0,Established
3540-RZJYU,1,Very New
3178-CIFOT,3,New
2091-MJTFX,3,New
4530-NDRKU,0,Established
5985-TBABQ,3,New
9800-ONTFE,3,New
6743-HHQPF,0,Established
8455-HIRAQ,1,Very New
6616-AALSR,2,Long-term
0883-EIBTI,1,Very New
9415-ZNBSX,2,Long-term
4018-KJYUY,3,New
0722-TROQR,1,Very New
7571-YXDAD,1,Very New
3884-UEBXB,2,Long-term
8780-RSYYU,3,New
5537-UXXVS,3,New
1791-PQHBB,1,Very New
8701-DGLVH,0,Established
8741-LQOBK,0,Established
3393-FMZPV,3,New
8082-GHXOP,1,Very New
6402-ZFPPI,3,New
0980-FEXWF,3,New
7486-KSRVI,0,Established
3011-WQKSZ,3,New
8443-WVPSS,1,Very New
3006-XIMLN,1,Very New
8218-FFJDS,2,Long-term
1986-PHGZF,3,New
9965-YOKZB,1,Very New
0504-HHAPI,3,New
9360-OMDZZ,3,New
6305-YLBMM,2,Long-term
0345-XMMUG,0,Established
8024-XNAFQ,2,Long-term
3647-GMGDH,3,New
2988-GBIVW,2,Long-term
2832-SCUCO,1,Very New
7036-ZZKBD,3,New
3791-LGQCY,0,Established
0265-PSUAE,3,New
0463-TXOAK,0,Established
0594-UFTUL,1,Very New
9509-MPYOD,3,New
9128-CPXKI,2,Long-term
0129-KPTWJ,2,Long-term
8166-ZZTFS,2,Long-term
5855-EIBDE,0,Established
5365-LLFYV,1,Very New
5956-YHHRX,3,New
6008-NAIXK,0,Established
2956-GGUCQ,3,New
1928-BXYIV,1,Very New
5760-FXFVO,1,Very New
6595-COKXZ,1,Very New
0961-ZWLVI,0,Established
5181-OABFK,0,Established
4007-NHVHI,0,Established
7816-VGHTO,1,Very New
5871-DGTXZ,3,New
7550-WIQVA,0,Established
7544-ZVIKX,2,Long-term
0016-QLJIS,2,Long-term
7508-DQAKK,2,Long-term
5176-OLSKT,2,Long-term
9356-AXGMP,0,Established
3556-BVQGL,3,New
0362-ZBZWJ,3,New
8979-CAMGB,2,Long-term
4211-MMAZN,1,Very New
7581-EBBOU,2,Long-term
4274-OWWYO,1,Very New
5073-RZGBK,0,Established
1541-ETJZO,1,Very New
2192-CKRLV,2,Long-term
3154-HMWUU,2,Long-term
6119-SPUDB,0,Established
6522-OIQSX,2,Long-term
7813-ZGGAW,3,New
8748-HFWBO,3,New
1052-QJIBV,2,Long-term
1319-YLZJG,1,Very New
4106-HADHQ,0,Established
0723-FDLAY,0,Established
3050-RLLXC,0,Established
9298-WGMRW,2,Long-term
2369-UAPKZ,1,Very New
3088-LHEFH,1,Very New
2778-OCLGR,3,New
6583-KQJLK,1,Very New
8544-JNBOX,2,Long-term
6681-ZSEXG,0,Established
6139-ZZRBQ,2,Long-term
6116-RFVHN,3,New
0637-KVDLV,1,Very New
8884-FEEWR,3,New
3125-RAHBV,3,New
6633-MPWBS,1,Very New
0373-AIVNJ,1,Very New
8785-EPNCG,1,Very New
1682-VCOIO,3,New
5729-KLZAR,1,Very New
2072-ZVJJX,2,Long-term
8849-AYPTR,3,New
9518-IMLHK,3,New
1582-RAFML,1,Very New
3646-ITDGM,0,Established
8740-CRYFY,1,Very New
3569-VLDHH,2,Long-term
8224-KDLKN,2,Long-term
7594-LZNWR,3,New
4001-TSBTV,2,Long-term
2962-XPMCQ,1,Very New
8727-XDPUD,0,Established
1043-UXOVO,2,Long-term
1064-FBXNK,1,Very New
3996-ZNWYK,2,Long-term
2878-DHMIN,3,New
