customerID,Cluster,SegmentName
4697-LUPSU,0,Low Spenders
8434-VGEQQ,2,Medium-Low Spenders
4952-YSOGZ,3,Medium-High Spenders
1589-AGTLK,0,Low Spenders
5244-IRFIH,3,Medium-High Spenders
6549-YMFAW,0,Low Spenders
4950-HKQTE,0,Low Spenders
6786-OBWQR,3,Medium-High Spenders
2684-EIWEO,3,Medium-High Spenders
2753-JMMCV,1,High Spenders
6439-GTPCA,1,High Spenders
6621-YOBKI,0,Low Spenders
1216-JWVUX,3,Medium-High Spenders
7564-GHCVB,1,High Spenders
1173-NOEYG,3,Medium-High Spenders
7595-EHCDL,2,Medium-Low Spenders
6647-ZEDXT,3,Medium-High Spenders
2521-NPUZR,1,High Spenders
1307-TVUFB,1,High Spenders
7503-MIOGA,1,High Spenders
4381-MHQDC,2,Medium-Low Spenders
6923-JHPMP,3,Medium-High Spenders
5138-WVKYJ,3,Medium-High Spenders
4018-PPNDW,2,Medium-Low Spenders
1635-FJFCC,0,Low Spenders
2499-AJYUA,1,High Spenders
6919-ELBGL,1,High Spenders
3966-HRMZA,3,Medium-High Spenders
6425-JWTDV,2,Medium-Low Spenders
8405-IGQFX,1,High Spenders
8224-IVVPA,3,Medium-High Spenders
9477-LGWQI,1,High Spenders
1410-RSCMR,3,Medium-High Spenders
0139-IVFJG,3,Medium-High Spenders
6683-VLCTZ,3,Medium-High Spenders
5730-DBDSI,2,Medium-Low Spenders
0030-FNXPP,0,Low Spenders
2189-WWOEW,3,Medium-High Spenders
5684-FJVYR,1,High Spenders
4013-GUXND,0,Low Spenders
1894-IGFSG,3,Medium-High Spenders
7379-POKDZ,3,Medium-High Spenders
1266-NZYUI,1,High Spenders
7969-FFOWG,2,Medium-Low Spenders
4718-DHSMV,0,Low Spenders
5175-WLYXL,3,Medium-High Spenders
7817-OMJNA,0,Low Spenders
8728-SKJLR,3,Medium-High Spenders
3137-NYQQI,3,Medium-High Spenders
7706-DZNKK,0,Low Spenders
0236-HFWSV,3,Medium-High Spenders
3900-AQPHZ,0,Low Spenders
5842-POCOP,3,Medium-High Spenders
2037-XJFUP,3,Medium-High Spenders
8823-RLPWL,1,High Spenders
9505-SQFSW,0,Low Spenders
7314-OXENN,3,Medium-High Spenders
3758-CKOQL,1,High Spenders
0322-CHQRU,0,Low Spenders
5676-CFLYY,1,High Spenders
7521-AFHAB,0,Low Spenders
0285-INHLN,3,Medium-High Spenders
4678-DVQEO,0,Low Spenders
5125-CNDSP,2,Medium-Low Spenders
0691-IFBQW,1,High Spenders
4992-LTJNE,2,Medium-Low Spenders
2202-OUTMO,3,Medium-High Spenders
0810-BDHAW,3,Medium-High Spenders
0229-LFJAF,1,High Spenders
7131-ZQZNK,2,Medium-Low Spenders
3442-ZHHCC,1,High Spenders
5726-CVNYA,0,Low Spenders
9871-ELEYA,3,Medium-High Spenders
4257-GAESD,0,Low Spenders
5173-WXOQV,3,Medium-High Spenders
2040-OBMLJ,3,Medium-High Spenders
6286-ZHAOK,0,Low Spenders
3807-XHCJH,0,Low Spenders
3009-JWMPU,1,High Spenders
5671-RQRLP,1,High Spenders
1450-GALXR,3,Medium-High Spenders
8859-AXJZP,2,Medium-Low Spenders
3174-AKMAS,2,Medium-Low Spenders
3138-BKYAV,3,Medium-High Spenders
9926-PJHDQ,1,High Spenders
7382-DFJTU,3,Medium-High Spenders
2798-NYLMZ,1,High Spenders
4289-DTDKW,1,High Spenders
1820-TQVEV,3,Medium-High Spenders
2239-JALAW,1,High Spenders
4853-RULSV,1,High Spenders
8098-TDCBU,2,Medium-Low Spenders
3551-GAEGL,2,Medium-Low Spenders
4785-NKHCX,0,Low Spenders
3196-NVXLZ,3,Medium-High Spenders
6275-YDUVO,3,Medium-High Spenders
0036-IHMOT,1,High Spenders
0115-TFERT,3,Medium-High Spenders
4178-EGMON,1,High Spenders
4220-TINQT,1,High Spenders
5318-YKDPV,1,High Spenders
7975-TZMLR,1,High Spenders
0295-QVKPB,3,Medium-High Spenders
4335-BSMJS,2,Medium-Low Spenders
2311-QYMUQ,3,Medium-High Spenders
3643-AHCFP,3,Medium-High Spenders
9146-JRIOX,0,Low Spenders
3104-OWCGK,1,High Spenders
5337-IIWKZ,2,Medium-Low Spenders
9101-BWFSS,1,High Spenders
9650-VBUOG,2,Medium-Low Spenders
3487-EARAT,1,High Spenders
2672-TGEFF,3,Medium-High Spenders
9231-ZJYAM,3,Medium-High Spenders
4250-WAROZ,1,High Spenders
8184-WMOFI,1,High Spenders
6982-SSHFK,0,Low Spenders
6092-QZVPP,3,Medium-High Spenders
4625-LAMOB,2,Medium-Low Spenders
0727-BMPLR,1,High Spenders
0392-BZIUW,1,High Spenders
1038-ZAGBI,0,Low Spenders
6549-NNDYT,0,Low Spenders
3027-ZTDHO,3,Medium-High Spenders
0422-OHQHQ,0,Low Spenders
6916-HIJSE,1,High Spenders
2316-ESMLS,0,Low Spenders
9778-OGKQZ,1,High Spenders
7408-OFWXJ,1,High Spenders
6007-TCTST,1,High Spenders
2252-NKNSI,1,High Spenders
8713-IGZSO,0,Low Spenders
7905-TVXTA,3,Medium-High Spenders
7695-PKLCZ,2,Medium-Low Spenders
2382-BCKQJ,1,High Spenders
8374-UULRV,1,High Spenders
2207-NHRJK,0,Low Spenders
3224-DFQNQ,1,High Spenders
5275-PMFUT,1,High Spenders
4795-UXVCJ,0,Low Spenders
9777-IQHWP,1,High Spenders
0947-MUGVO,3,Medium-High Spenders
9944-HKVVB,3,Medium-High Spenders
4124-MMETB,3,Medium-High Spenders
3671-SHRSP,3,Medium-High Spenders
0979-MOZQI,2,Medium-Low Spenders
2732-ISEZX,0,Low Spenders
3313-QKNKB,1,High Spenders
0323-XWWTN,0,Low Spenders
1937-OTUKY,1,High Spenders
1573-LGXBA,1,High Spenders
1764-VUUMT,2,Medium-Low Spenders
5073-WXOYN,2,Medium-Low Spenders
4713-ZBURT,1,High Spenders
3050-GBUSH,0,Low Spenders
0207-MDKNV,3,Medium-High Spenders
7876-AEHIG,2,Medium-Low Spenders
7945-HLKEA,1,High Spenders
9342-VNIMQ,2,Medium-Low Spenders
9851-KIELU,3,Medium-High Spenders
3523-BRGUW,0,Low Spenders
3908-BLSYF,3,Medium-High Spenders
3199-NPKCN,1,High Spenders
5170-PTRKA,2,Medium-Low Spenders
4661-NJEUX,0,Low Spenders
2123-AGEEN,3,Medium-High Spenders
1258-YMZNM,3,Medium-High Spenders
0048-LUMLS,3,Medium-High Spenders
7549-MYGPK,1,High Spenders
5898-IGSLP,3,Medium-High Spenders
3804-RVTGV,1,High Spenders
6259-WJQLC,3,Medium-High Spenders
9227-LUNBG,0,Low Spenders
7997-EASSD,1,High Spenders
0730-KOAVE,3,Medium-High Spenders
8975-SKGRX,1,High Spenders
0678-RLHVP,1,High Spenders
4315-MURBD,3,Medium-High Spenders
2267-FPIMA,1,High Spenders
1051-GEJLJ,0,Low Spenders
9734-YWGEX,3,Medium-High Spenders
2719-BDAQO,3,Medium-High Spenders
5285-MVEHD,1,High Spenders
0379-DJQHR,1,High Spenders
0781-LKXBR,3,Medium-High Spenders
5543-QDCRY,0,Low Spenders
0297-RBCSG,3,Medium-High Spenders
4694-PHWFW,0,Low Spenders
0835-JKADZ,1,High Spenders
1907-UBQFC,3,Medium-High Spenders
7508-SMHXL,3,Medium-High Spenders
3865-YIOTT,1,High Spenders
5993-BQHEA,0,Low Spenders
6024-RUGGH,2,Medium-Low Spenders
6513-EECDB,3,Medium-High Spenders
3956-CJUST,3,Medium-High Spenders
4079-WWQQQ,1,High Spenders
6103-BOCOU,3,Medium-High Spenders
5149-TGWDZ,3,Medium-High Spenders
7471-WNSUF,2,Medium-Low Spenders
8942-DBMHZ,0,Low Spenders
4301-VVZKA,3,Medium-High Spenders
9199-PWQVC,1,High Spenders
4824-GUCBY,3,Medium-High Spenders
5393-HJZSM,3,Medium-High Spenders
7074-IEVOJ,3,Medium-High Spenders
9625-QSTYE,3,Medium-High Spenders
0862-PRCBS,1,High Spenders
8812-ZRHFP,3,Medium-High Spenders
5146-CBVOE,3,Medium-High Spenders
0454-OKRCT,3,Medium-High Spenders
5787-KXGIY,2,Medium-Low Spenders
4750-ZRXIU,3,Medium-High Spenders
4198-VFOEA,0,Low Spenders
6630-UJZMY,3,Medium-High Spenders
6400-BWQKW,3,Medium-High Spenders
2692-AQCPF,1,High Spenders
0347-UBKUZ,0,Low Spenders
0835-DUUIQ,0,Low Spenders
0811-GSDTP,0,Low Spenders
7567-ECMCM,3,Medium-High Spenders
6115-ZTBFQ,1,High Spenders
6353-BRMMA,1,High Spenders
6680-WKXRZ,3,Medium-High Spenders
6231-WFGFH,0,Low Spenders
9904-EHEVJ,3,Medium-High Spenders
7028-DVOIQ,3,Medium-High Spenders
6169-PPETC,2,Medium-Low Spenders
4208-UFFGW,0,Low Spenders
8584-KMVXD,3,Medium-High Spenders
8467-WYNSR,3,Medium-High Spenders
0851-DFJKB,3,Medium-High Spenders
5382-SOYZL,3,Medium-High Spenders
9448-REEVD,0,Low Spenders
3261-CQXOL,2,Medium-Low Spenders
8388-FYNPZ,0,Low Spenders
4002-BQWPQ,3,Medium-High Spenders
5651-YLPRD,3,Medium-High Spenders
2826-DXLQO,0,Low Spenders
4378-BZYFP,0,Low Spenders
9489-UTFKA,3,Medium-High Spenders
4849-PYRLQ,1,High Spenders
9117-SHLZX,0,Low Spenders
9889-TMAHG,3,Medium-High Spenders
4541-RMRLG,0,Low Spenders
7764-BDPEE,0,Low Spenders
3429-IFLEM,1,High Spenders
3158-MOERK,3,Medium-High Spenders
7294-TMAOP,3,Medium-High Spenders
5002-GCQFH,1,High Spenders
0556-FJEGU,1,High Spenders
8919-FYFQZ,2,Medium-Low Spenders
0604-THJFP,1,High Spenders
2834-JRTUA,1,High Spenders
5875-YPQFJ,3,Medium-High Spenders
5879-SESNB,3,Medium-High Spenders
6646-QVXLR,1,High Spenders
6461-PPAXN,2,Medium-Low Spenders
3318-ISQFQ,0,Low Spenders
1106-HRLKZ,2,Medium-Low Spenders
2483-XSSMZ,2,Medium-Low Spenders
8603-IJWDN,3,Medium-High Spenders
8165-ZJRNM,2,Medium-Low Spenders
9369-XFEHK,3,Medium-High Spenders
2604-XVDAM,0,Low Spenders
3717-OFRTN,0,Low Spenders
9046-JBFWA,0,Low Spenders
3280-NMUVX,0,Low Spenders
1206-EHBDD,1,High Spenders
8361-LBRDI,2,Medium-Low Spenders
4883-KCPZJ,0,Low Spenders
9108-EQPNQ,0,Low Spenders
7277-KAMWT,0,Low Spenders
3842-IYKUE,3,Medium-High Spenders
6641-XRPSU,3,Medium-High Spenders
1374-DMZUI,3,Medium-High Spenders
2545-LXYVJ,2,Medium-Low Spenders
3234-VKACU,3,Medium-High Spenders
8357-EQXFO,3,Medium-High Spenders
1989-PRJHP,3,Medium-High Spenders
8120-JDCAM,3,Medium-High Spenders
8917-FAEMR,2,Medium-Low Spenders
7047-YXDMZ,0,Low Spenders
2858-EIMXH,1,High Spenders
9524-EGPJC,3,Medium-High Spenders
6993-OHLXR,3,Medium-High Spenders
8818-XYFCQ,3,Medium-High Spenders
6419-ZTTLE,0,Low Spenders
0929-HYQEW,0,Low Spenders
6614-YOLAC,1,High Spenders
7426-RHZGU,3,Medium-High Spenders
4065-JJAVA,0,Low Spenders
4695-VADHF,3,Medium-High Spenders
3863-IUBJR,0,Low Spenders
7649-SIJJF,1,High Spenders
9361-YNQWJ,2,Medium-Low Spenders
3748-FVMZZ,0,Low Spenders
9391-TTOYH,0,Low Spenders
1452-XRSJV,2,Medium-Low Spenders
3422-WJOYD,3,Medium-High Spenders
8242-SOQUO,3,Medium-High Spenders
7460-ITWWP,1,High Spenders
7147-AYBAA,3,Medium-High Spenders
7868-TMWMZ,1,High Spenders
4822-RVYBB,3,Medium-High Spenders
6732-FZUGP,1,High Spenders
8436-BJUMM,3,Medium-High Spenders
4184-TJFAN,3,Medium-High Spenders
8329-GWVPJ,1,High Spenders
1352-VHKAJ,3,Medium-High Spenders
4145-UQXUQ,3,Medium-High Spenders
2632-TACXW,2,Medium-Low Spenders
8146-QQKZH,1,High Spenders
1767-CJKBA,2,Medium-Low Spenders
6445-TNRXS,1,High Spenders
4581-LNWUM,0,Low Spenders
4869-EPIUS,1,High Spenders
9948-YPTDG,3,Medium-High Spenders
1236-WFCDV,3,Medium-High Spenders
1915-OAKWD,0,Low Spenders
7296-PIXQY,3,Medium-High Spenders
4883-QICIH,3,Medium-High Spenders
3354-OADJP,0,Low Spenders
3524-WQDSG,1,High Spenders
0810-DHDBD,1,High Spenders
4026-SKKHW,0,Low Spenders
2829-HYVZP,0,Low Spenders
8329-IBCTI,0,Low Spenders
1271-SJBGZ,0,Low Spenders
3845-JHAMY,0,Low Spenders
7013-PSXHK,3,Medium-High Spenders
5669-SRAIP,0,Low Spenders
5981-ITEMU,1,High Spenders
3486-NPGST,2,Medium-Low Spenders
6941-PMGEP,3,Medium-High Spenders
1624-WOIWJ,3,Medium-High Spenders
2074-GKOWZ,3,Medium-High Spenders
0376-YMCJC,3,Medium-High Spenders
6100-FJZDG,0,Low Spenders
4829-ZLJTK,1,High Spenders
1730-VFMWO,2,Medium-Low Spenders
7143-BQIBA,3,Medium-High Spenders
3800-LYTRK,0,Low Spenders
0634-SZPQA,3,Medium-High Spenders
9646-NMHXE,2,Medium-Low Spenders
7030-NJVDP,3,Medium-High Spenders
5536-RTPWK,1,High Spenders
8883-GRDWQ,0,Low Spenders
6166-ILMNY,3,Medium-High Spenders
3097-NNSPB,0,Low Spenders
7771-ZONAT,3,Medium-High Spenders
0655-RBDUG,3,Medium-High Spenders
2111-DWYHN,0,Low Spenders
4194-WHFCB,1,High Spenders
4121-AGSIN,2,Medium-Low Spenders
4361-BKAXE,1,High Spenders
9845-PEEKO,1,High Spenders
0455-XFASS,3,Medium-High Spenders
0301-KOBTQ,0,Low Spenders
1751-NCDLI,1,High Spenders
9878-TNQGW,3,Medium-High Spenders
9170-ARBTB,2,Medium-Low Spenders
4441-NIHPT,3,Medium-High Spenders
8999-BOHSE,3,Medium-High Spenders
7241-AJHFS,3,Medium-High Spenders
7029-RPUAV,3,Medium-High Spenders
4546-FOKWR,3,Medium-High Spenders
9036-CSKBW,1,High Spenders
5832-TRLPB,3,Medium-High Spenders
8590-YFFQO,1,High Spenders
8659-IOOPU,1,High Spenders
1338-CECEE,2,Medium-Low Spenders
7439-DKZTW,3,Medium-High Spenders
4646-QZXTF,3,Medium-High Spenders
4607-CHPCA,3,Medium-High Spenders
9742-XOKTS,1,High Spenders
6921-OZMFH,0,Low Spenders
9578-FOMUK,0,Low Spenders
4712-UYOOI,0,Low Spenders
8824-RWFXJ,0,Low Spenders
7722-CVFXN,1,High Spenders
8717-VCTXJ,2,Medium-Low Spenders
7363-QTBIW,3,Medium-High Spenders
4159-NAAIX,1,High Spenders
0971-QIFJK,2,Medium-Low Spenders
9397-TZSHA,2,Medium-Low Spenders
3391-JSQEW,2,Medium-Low Spenders
0343-QLUZP,2,Medium-Low Spenders
9763-PDTKK,3,Medium-High Spenders
2176-LVPNX,1,High Spenders
7627-JKIAZ,3,Medium-High Spenders
3312-UUMZW,3,Medium-High Spenders
1271-UODNO,2,Medium-Low Spenders
8461-EFQYM,2,Medium-Low Spenders
6900-RBKER,1,High Spenders
6891-JPYFF,1,High Spenders
1459-QNFQT,1,High Spenders
1047-NNCBF,3,Medium-High Spenders
3696-XRIEN,1,High Spenders
4081-DYXAV,0,Low Spenders
0074-HDKDG,3,Medium-High Spenders
8791-GFXLZ,0,Low Spenders
8111-SLLHI,1,High Spenders
0927-LCSMG,3,Medium-High Spenders
9330-DHBFL,3,Medium-High Spenders
0098-BOWSO,0,Low Spenders
3452-ABWRL,1,High Spenders
5859-HZYLF,0,Low Spenders
8257-RZAHR,3,Medium-High Spenders
5293-WXJAK,3,Medium-High Spenders
3156-QLHBO,0,Low Spenders
2208-NQBCT,3,Medium-High Spenders
1779-PWPMG,1,High Spenders
6621-NRZAK,2,Medium-Low Spenders
0831-JNISG,2,Medium-Low Spenders
0774-IFUVM,3,Medium-High Spenders
3082-WQRVY,0,Low Spenders
9553-DLCLU,3,Medium-High Spenders
1641-BYBTK,0,Low Spenders
2460-NGXBJ,3,Medium-High Spenders
2446-ZKVAF,3,Medium-High Spenders
0841-NULXI,0,Low Spenders
3522-CDKHF,3,Medium-High Spenders
1430-SFQSA,0,Low Spenders
0411-EZJZE,3,Medium-High Spenders
7851-WZEKY,3,Medium-High Spenders
8844-TONUD,3,Medium-High Spenders
8807-ARQET,2,Medium-Low Spenders
8992-CEUEN,0,Low Spenders
4320-QMLLA,0,Low Spenders
8777-PVYGU,2,Medium-Low Spenders
8292-ITGYJ,2,Medium-Low Spenders
6870-ZWMNX,1,High Spenders
0621-CXBKL,2,Medium-Low Spenders
5268-DSMNQ,1,High Spenders
5334-JLAXU,1,High Spenders
4086-YQSNZ,3,Medium-High Spenders
6242-MBHPK,3,Medium-High Spenders
5868-CZJDR,0,Low Spenders
9359-UGBTK,1,High Spenders
0135-NMXAP,3,Medium-High Spenders
4782-OSFXZ,1,High Spenders
6479-OAUSD,0,Low Spenders
7129-ACFOG,0,Low Spenders
4189-NAKJS,0,Low Spenders
5562-BETPV,0,Low Spenders
1282-IHQAC,2,Medium-Low Spenders
9127-FHJBZ,1,High Spenders
6270-OMFIW,1,High Spenders
1641-RQDAY,3,Medium-High Spenders
0107-WESLM,0,Low Spenders
6994-ORCWG,0,Low Spenders
1346-UFHAX,3,Medium-High Spenders
3992-YWPKO,3,Medium-High Spenders
2933-XEUJM,1,High Spenders
0125-LZQXK,3,Medium-High Spenders
5461-QKNTN,1,High Spenders
4835-YSJMR,2,Medium-Low Spenders
8399-YNDCH,3,Medium-High Spenders
3164-YAXFY,2,Medium-Low Spenders
0887-WBJVH,1,High Spenders
4660-IRIBM,3,Medium-High Spenders
5673-FSSMF,0,Low Spenders
7670-ZBPOQ,2,Medium-Low Spenders
8089-UZWLX,1,High Spenders
0080-OROZO,1,High Spenders
3916-NRPAP,3,Medium-High Spenders
6807-SIWJI,1,High Spenders
8221-HVAYI,3,Medium-High Spenders
1579-KLYDT,3,Medium-High Spenders
5232-NXPAY,1,High Spenders
8967-SZQAS,0,Low Spenders
4468-KAZHE,3,Medium-High Spenders
0455-ENTCR,1,High Spenders
8944-AILEF,0,Low Spenders
5542-NKVRU,2,Medium-Low Spenders
7126-RBHSD,3,Medium-High Spenders
5370-IIVVL,1,High Spenders
6789-HJBWG,0,Low Spenders
3927-NLNRY,1,High Spenders
9087-EYCPR,2,Medium-Low Spenders
6791-YBNAK,0,Low Spenders
6358-LYNGM,3,Medium-High Spenders
6077-BDPXA,3,Medium-High Spenders
0013-MHZWF,3,Medium-High Spenders
5494-HECPR,3,Medium-High Spenders
8268-YDIXR,1,High Spenders
9824-BEMCV,3,Medium-High Spenders
1373-ORVIZ,3,Medium-High Spenders
4291-SHSBH,3,Medium-High Spenders
6980-IMXXE,2,Medium-Low Spenders
9866-QEVEE,3,Medium-High Spenders
9897-KXHCM,3,Medium-High Spenders
0040-HALCW,2,Medium-Low Spenders
0784-GTUUK,2,Medium-Low Spenders
7979-CORPM,3,Medium-High Spenders
2294-DMMUS,1,High Spenders
0872-JCPIB,3,Medium-High Spenders
3055-MJDSB,0,Low Spenders
9091-WTUUY,1,High Spenders
1618-CFHME,3,Medium-High Spenders
3165-HDOEW,0,Low Spenders
6581-NQCBA,0,Low Spenders
7115-IRDHS,2,Medium-Low Spenders
8496-DMZUK,3,Medium-High Spenders
2040-VZIKE,1,High Spenders
9068-VPWQQ,1,High Spenders
0178-SZBHO,1,High Spenders
0384-RVBPI,3,Medium-High Spenders
1689-MRZQR,3,Medium-High Spenders
1299-AURJA,2,Medium-Low Spenders
4525-VZCZG,1,High Spenders
1543-LLLFT,1,High Spenders
5835-BEQEU,3,Medium-High Spenders
2788-CJQAQ,0,Low Spenders
5565-FILXA,3,Medium-High Spenders
0319-QZTCO,0,Low Spenders
2120-SMPEX,0,Low Spenders
0096-FCPUF,3,Medium-High Spenders
0668-OGMHD,0,Low Spenders
5552-ZNFSJ,0,Low Spenders
2223-KAGMX,0,Low Spenders
6507-ZJSUR,3,Medium-High Spenders
9408-HRXRK,1,High Spenders
5593-SUAOO,3,Medium-High Spenders
7321-PKUYW,3,Medium-High Spenders
2833-SLKDQ,0,Low Spenders
6766-HFKLA,1,High Spenders
7595-EUIVN,3,Medium-High Spenders
7617-EYGLW,0,Low Spenders
2026-TGDHM,3,Medium-High Spenders
9220-ZNKJI,1,High Spenders
4030-VPZBD,0,Low Spenders
2226-ICFDO,1,High Spenders
0723-VSOBE,2,Medium-Low Spenders
5529-GIBVH,2,Medium-Low Spenders
4187-CINZD,1,High Spenders
9992-UJOEL,0,Low Spenders
4741-WWJQZ,3,Medium-High Spenders
6625-UTXEW,0,Low Spenders
6818-WOBHJ,1,High Spenders
6244-BESBM,1,High Spenders
1004-NOZNR,1,High Spenders
1251-STYSZ,3,Medium-High Spenders
2612-PHGOX,1,High Spenders
2408-TZMJL,1,High Spenders
8480-PPONV,1,High Spenders
8780-IHCRN,2,Medium-Low Spenders
4598-ZADCK,2,Medium-Low Spenders
1257-SXUXQ,0,Low Spenders
9681-KYGYB,1,High Spenders
7182-OVLBJ,1,High Spenders
5095-ETBRJ,2,Medium-Low Spenders
7005-CYUIL,1,High Spenders
4821-WQOYN,2,Medium-Low Spenders
4730-AWNAU,2,Medium-Low Spenders
3452-FLHYD,0,Low Spenders
2388-LAESQ,1,High Spenders
9531-NSBMR,2,Medium-Low Spenders
6260-ONULR,3,Medium-High Spenders
4389-UEFCZ,1,High Spenders
8711-LOBKY,2,Medium-Low Spenders
9134-CEQMF,3,Medium-High Spenders
8985-OOPOS,3,Medium-High Spenders
8800-ZKRFW,3,Medium-High Spenders
2616-FLVQC,2,Medium-Low Spenders
9968-FFVVH,1,High Spenders
3108-PCCGG,1,High Spenders
7993-PYKOF,3,Medium-High Spenders
8390-FESFV,1,High Spenders
3022-BEXHZ,1,High Spenders
5027-XWQHA,0,Low Spenders
6248-TKCQV,1,High Spenders
6729-GDNGC,3,Medium-High Spenders
6198-ZFIOJ,3,Medium-High Spenders
5989-OMNJE,3,Medium-High Spenders
4566-QVRRW,0,Low Spenders
1291-CUOCY,1,High Spenders
9795-SHUHB,2,Medium-Low Spenders
3230-IUALN,1,High Spenders
0042-RLHYP,2,Medium-Low Spenders
8519-IMDHU,3,Medium-High Spenders
4945-RVMTE,3,Medium-High Spenders
0201-OAMXR,1,High Spenders
1866-NXPSP,3,Medium-High Spenders
3372-KWFBM,3,Medium-High Spenders
7831-QGOXH,3,Medium-High Spenders
6393-WRYZE,3,Medium-High Spenders
3941-XTSKM,2,Medium-Low Spenders
1661-CZBAU,1,High Spenders
6599-RCLCJ,1,High Spenders
9831-BPFRI,1,High Spenders
5158-RIVOP,0,Low Spenders
9788-YTFGE,0,Low Spenders
9277-JOOMO,0,Low Spenders
1907-YLNYW,3,Medium-High Spenders
1725-MIMXW,0,Low Spenders
8947-YRTDV,3,Medium-High Spenders
3161-ONRWK,1,High Spenders
0114-RSRRW,0,Low Spenders
4565-NLZBV,2,Medium-Low Spenders
0031-PVLZI,0,Low Spenders
7206-GZCDC,3,Medium-High Spenders
6682-VCIXC,2,Medium-Low Spenders
4791-QRGMF,1,High Spenders
6475-VHUIZ,3,Medium-High Spenders
3910-MRQOY,2,Medium-Low Spenders
0661-WCQNQ,3,Medium-High Spenders
7537-RBWEA,0,Low Spenders
4656-CAURT,2,Medium-Low Spenders
0121-SNYRK,2,Medium-Low Spenders
1768-ZAIFU,0,Low Spenders
4671-LXRDQ,0,Low Spenders
3733-LSYCE,3,Medium-High Spenders
6265-FRMTQ,0,Low Spenders
1934-SJVJK,0,Low Spenders
3838-OZURD,1,High Spenders
9269-CQOOL,0,Low Spenders
2017-CCBLH,0,Low Spenders
7690-KPNCU,1,High Spenders
0536-BGFMZ,0,Low Spenders
2293-IJWPS,1,High Spenders
2845-HSJCY,3,Medium-High Spenders
5469-NUJUR,0,Low Spenders
1184-PJVDB,3,Medium-High Spenders
2625-TRCZQ,2,Medium-Low Spenders
4102-HLENU,1,High Spenders
7266-GSSJX,0,Low Spenders
7722-VJRQD,1,High Spenders
7073-QETQY,2,Medium-Low Spenders
9415-DPEWS,3,Medium-High Spenders
5624-RYAMH,0,Low Spenders
0196-JTUQI,3,Medium-High Spenders
7130-YXBRO,1,High Spenders
9272-LSVYH,3,Medium-High Spenders
7943-RQCHR,3,Medium-High Spenders
3793-MMFUH,3,Medium-High Spenders
3249-ZPQRG,3,Medium-High Spenders
2568-BRGYX,3,Medium-High Spenders
3084-DOWLE,1,High Spenders
1084-MNSMJ,1,High Spenders
7721-JXEAW,2,Medium-Low Spenders
7249-WBIYX,3,Medium-High Spenders
4238-HFHSN,1,High Spenders
6250-CGGUN,1,High Spenders
5478-JJVZK,3,Medium-High Spenders
7596-IIWYC,0,Low Spenders
6567-HOOPW,3,Medium-High Spenders
9793-WECQC,3,Medium-High Spenders
4291-HPAXL,0,Low Spenders
8999-YPYBV,1,High Spenders
1839-FBNFR,2,Medium-Low Spenders
3164-AALRN,3,Medium-High Spenders
3071-MVJCD,1,High Spenders
1697-BCSHV,1,High Spenders
0562-KBDVM,2,Medium-Low Spenders
1131-SUEKT,1,High Spenders
3717-OEAUQ,3,Medium-High Spenders
4538-WNTMJ,2,Medium-Low Spenders
3334-CTHOL,0,Low Spenders
4704-ERYFC,3,Medium-High Spenders
9432-RUVSL,1,High Spenders
8060-HIWJJ,1,High Spenders
7684-XSZIY,2,Medium-Low Spenders
9089-UOWJG,3,Medium-High Spenders
8621-MNIHH,3,Medium-High Spenders
8039-ACLPL,1,High Spenders
9885-AIBVB,3,Medium-High Spenders
1934-MKPXS,0,Low Spenders
2592-YKDIF,0,Low Spenders
2272-JKMSI,1,High Spenders
0471-LVHGK,3,Medium-High Spenders
9518-RWHZL,1,High Spenders
8714-CTZJW,3,Medium-High Spenders
3569-EDBPQ,3,Medium-High Spenders
3131-NWVFJ,0,Low Spenders
7521-YXVZY,0,Low Spenders
5419-CONWX,3,Medium-High Spenders
6240-EURKS,0,Low Spenders
2373-NTKOD,3,Medium-High Spenders
1970-KKFWL,2,Medium-Low Spenders
6960-HVYXR,3,Medium-High Spenders
9337-SRRNI,2,Medium-Low Spenders
0895-UADGO,0,Low Spenders
5678-VFNEQ,1,High Spenders
5977-CKHON,1,High Spenders
7024-OHCCK,3,Medium-High Spenders
2692-BUCFV,3,Medium-High Spenders
7861-UVUFT,3,Medium-High Spenders
1830-GGFNM,1,High Spenders
5302-BDJNT,3,Medium-High Spenders
5223-UZAVK,1,High Spenders
4859-ZSRDZ,2,Medium-Low Spenders
5651-WYIPH,0,Low Spenders
9350-VLHMB,1,High Spenders
3498-LZGQZ,2,Medium-Low Spenders
8785-CJSHH,1,High Spenders
5357-TZHPP,3,Medium-High Spenders
3870-SPZSI,1,High Spenders
0680-DFNNY,3,Medium-High Spenders
7560-QRBXH,2,Medium-Low Spenders
7077-XJMET,3,Medium-High Spenders
8752-GHJFU,1,High Spenders
6896-SRVYQ,1,High Spenders
7767-UXAGJ,0,Low Spenders
4652-ODEVH,2,Medium-Low Spenders
6510-UPNKS,0,Low Spenders
6718-BDGHG,2,Medium-Low Spenders
9046-DQMTP,2,Medium-Low Spenders
6439-LAJXL,3,Medium-High Spenders
1571-SAVHK,3,Medium-High Spenders
9052-VKDUW,1,High Spenders
9546-CQJSU,3,Medium-High Spenders
1666-JZPZT,0,Low Spenders
5777-KJIRB,2,Medium-Low Spenders
0506-LVNGN,3,Medium-High Spenders
7677-SJJJK,0,Low Spenders
2480-EJWYP,1,High Spenders
